k,coef,se,period,n_cells,n_clusters,subset
-1,-0.003399277645849593,0.003797685631502302,2022Q3,14960.0,111.0,country_BRA
0,0.0,0.0,2022Q4,,,country_BRA
1,0.0025920341103405783,0.004091108703761418,2023Q1,14960.0,111.0,country_BRA
2,-0.00779777461558744,0.004584308110866054,2023Q2,14960.0,111.0,country_BRA
3,-0.01572189978839715,0.0047407215781123105,2023Q3,14960.0,111.0,country_BRA
4,-0.009430505395586736,0.005905289096411199,2023Q4,14960.0,111.0,country_BRA
5,-0.0073448833996522375,0.004584332283601188,2024Q1,14960.0,111.0,country_BRA
6,-0.01085328969588554,0.005554535002563983,2024Q2,14960.0,111.0,country_BRA
7,-0.01393635689430419,0.004981938251745265,2024Q3,14960.0,111.0,country_BRA
8,-0.01637466975541541,0.005353331972204329,2024Q4,14960.0,111.0,country_BRA
9,-0.010168642104701397,0.005117925816771169,2025Q1,14960.0,111.0,country_BRA
10,-0.01433142303615452,0.005928742791343901,2025Q2,14960.0,111.0,country_BRA
11,-0.012075529539763843,0.0058970095144553186,2025Q3,14960.0,111.0,country_BRA
12,-0.007317610888763468,0.0050050220812056815,2025Q4,14960.0,111.0,country_BRA
13,-1.5933345223141142e-05,0.005635771110818329,2026Q1,14960.0,111.0,country_BRA
14,-0.008871674449981045,0.0055628629197547515,2026Q2,14960.0,111.0,country_BRA
-3,-0.01690281004218258,0.006481723855043161,2022Q1,8892.0,101.0,country_COL
-2,-0.00896965707123102,0.007014978580088948,2022Q2,8892.0,101.0,country_COL
-1,-0.013946031778295858,0.008893918039827002,2022Q3,8892.0,101.0,country_COL
0,0.0,0.0,2022Q4,,,country_COL
1,-0.011502947648591832,0.008354663015074202,2023Q1,8892.0,101.0,country_COL
2,-0.004627712081816228,0.00835395497827942,2023Q2,8892.0,101.0,country_COL
3,-0.019410967376938225,0.009322503980298416,2023Q3,8892.0,101.0,country_COL
4,0.00024119082119722178,0.008670728263242172,2023Q4,8892.0,101.0,country_COL
5,-0.01902089008734699,0.008482106137290118,2024Q1,8892.0,101.0,country_COL
6,-0.02341910587146967,0.00937633901486576,2024Q2,8892.0,101.0,country_COL
7,-0.010582914053286065,0.007756069256656719,2024Q3,8892.0,101.0,country_COL
8,-0.018489188965565184,0.009674345477043291,2024Q4,8892.0,101.0,country_COL
9,-0.0307482672296917,0.010474924821034595,2025Q1,8892.0,101.0,country_COL
10,-0.01674277471329929,0.009125553952295085,2025Q2,8892.0,101.0,country_COL
11,-0.024352806297944184,0.009657503023364896,2025Q3,8892.0,101.0,country_COL
12,-0.013607258149689393,0.00897636860712718,2025Q4,8892.0,101.0,country_COL
13,-0.022959798127709593,0.00934684120911302,2026Q1,8892.0,101.0,country_COL
14,-0.02795167340091598,0.010466688817798171,2026Q2,8892.0,101.0,country_COL
-5,0.0042879085894202,0.007476708422013541,2021Q3,5415.0,82.0,country_ECU
-4,-0.016651476546365444,0.005677668002983799,2021Q4,5415.0,82.0,country_ECU
-3,-0.013390654860830693,0.005180856364668882,2022Q1,5415.0,82.0,country_ECU
-2,-0.010500149351781948,0.006339132192231061,2022Q2,5415.0,82.0,country_ECU
-1,0.005334088957864743,0.009462577999942667,2022Q3,5415.0,82.0,country_ECU
0,0.0,0.0,2022Q4,,,country_ECU
1,-0.005008473743477682,0.008141326571887672,2023Q1,5415.0,82.0,country_ECU
2,0.007152976692237032,0.00621152092660702,2023Q2,5415.0,82.0,country_ECU
3,0.017918535140978478,0.010422727941807212,2023Q3,5415.0,82.0,country_ECU
4,-0.00852467770932426,0.010890468010366566,2023Q4,5415.0,82.0,country_ECU
5,0.021565314973616814,0.014913766062393011,2024Q1,5415.0,82.0,country_ECU
6,0.0006066820000178823,0.006180039097962791,2024Q2,5415.0,82.0,country_ECU
7,-0.004861053959614291,0.004367630159422638,2024Q3,5415.0,82.0,country_ECU
8,0.004083982054918198,0.011659317802809772,2024Q4,5415.0,82.0,country_ECU
9,-0.009045995853150492,0.008203040028351748,2025Q1,5415.0,82.0,country_ECU
10,-0.007114639986255167,0.009682431078753478,2025Q2,5415.0,82.0,country_ECU
11,-0.008309128498555075,0.0065696899901935765,2025Q3,5415.0,82.0,country_ECU
12,0.003679908385599652,0.007288672201106895,2025Q4,5415.0,82.0,country_ECU
13,0.018587328769638117,0.00911558141457494,2026Q1,5415.0,82.0,country_ECU
-7,-0.008882628967397471,0.00808449674485448,2021Q1,1932.0,39.0,country_MEX
-3,0.005734193366083519,0.0030564605959698993,2022Q1,1932.0,39.0,country_MEX
0,0.0,0.0,2022Q4,,,country_MEX
1,-0.005079026069688767,0.003820673467111137,2023Q1,1932.0,39.0,country_MEX
5,0.00045366030430724633,0.003106195363166691,2024Q1,1932.0,39.0,country_MEX
9,0.0005658858339740835,0.0045575840747453765,2025Q1,1932.0,39.0,country_MEX
13,0.0072079155327213875,0.0030642679601654275,2026Q1,1932.0,39.0,country_MEX
-5,0.010849278656907673,0.02263093787893123,2021Q3,4284.0,75.0,country_URY
-4,0.011896512947003852,0.01668270335780321,2021Q4,4284.0,75.0,country_URY
-3,0.009729294406210374,0.017442283273503566,2022Q1,4284.0,75.0,country_URY
-2,0.009925999523750485,0.015391214374560156,2022Q2,4284.0,75.0,country_URY
-1,0.010785184608177106,0.01372917462017336,2022Q3,4284.0,75.0,country_URY
0,0.0,0.0,2022Q4,,,country_URY
1,0.010527126993929315,0.017927685325981046,2023Q1,4284.0,75.0,country_URY
2,0.01352091830029544,0.017624147995946905,2023Q2,4284.0,75.0,country_URY
3,0.007756816903719981,0.012887428838082615,2023Q3,4284.0,75.0,country_URY
4,-0.023291462432096764,0.014853650314094856,2023Q4,4284.0,75.0,country_URY
5,0.00029611567694132754,0.020799680191503436,2024Q1,4284.0,75.0,country_URY
6,-0.02081463592833279,0.012897021568017851,2024Q2,4284.0,75.0,country_URY
7,0.008019766195177452,0.011900168376499477,2024Q3,4284.0,75.0,country_URY
8,-0.007058330950464631,0.01288640346330201,2024Q4,4284.0,75.0,country_URY
9,-0.017202554694240247,0.01907929542368259,2025Q1,4284.0,75.0,country_URY
10,-0.004729285308556282,0.02442404463380485,2025Q2,4284.0,75.0,country_URY
11,0.004267306713858927,0.026607190172562082,2025Q3,4284.0,75.0,country_URY
12,-0.021683088470448482,0.015485870881087984,2025Q4,4284.0,75.0,country_URY
-3,-0.007332006053969916,0.013374430103370692,2022Q1,1836.0,46.0,country_ZAF
-2,-0.013379268057616155,0.010455062272220508,2022Q2,1836.0,46.0,country_ZAF
-1,0.009428532348981998,0.009037542464590627,2022Q3,1836.0,46.0,country_ZAF
0,0.0,0.0,2022Q4,,,country_ZAF
1,0.006790527091432169,0.00922360173076048,2023Q1,1836.0,46.0,country_ZAF
2,0.015109783967980878,0.017258546003714674,2023Q2,1836.0,46.0,country_ZAF
3,-0.0013575965306077329,0.012094899569614983,2023Q3,1836.0,46.0,country_ZAF
4,0.014718011291525505,0.01616011769616066,2023Q4,1836.0,46.0,country_ZAF
5,-0.0018636887967030302,0.013804137321989528,2024Q1,1836.0,46.0,country_ZAF
6,-0.0010845875401881168,0.016050778065031,2024Q2,1836.0,46.0,country_ZAF
7,0.005683777141079836,0.016549072370731475,2024Q3,1836.0,46.0,country_ZAF
8,-0.015278131726676473,0.015434081627191745,2024Q4,1836.0,46.0,country_ZAF
9,0.03062442569636571,0.015484558863505245,2025Q1,1836.0,46.0,country_ZAF
10,0.020445196124417482,0.013513766410027286,2025Q2,1836.0,46.0,country_ZAF
11,0.01877711415933125,0.012006376926099292,2025Q3,1836.0,46.0,country_ZAF
12,-0.02394972938067875,0.013796522415777404,2025Q4,1836.0,46.0,country_ZAF
13,0.011522806434766514,0.01809266828906917,2026Q1,1836.0,46.0,country_ZAF
14,0.0002238889516935814,0.015427135560979223,2026Q2,1836.0,46.0,country_ZAF
