k,coef,se,period,n_cells,n_clusters,subset
5,0.010027050785829881,0.02243795908226762,2024Q1,14960.0,111.0,country_BRA
6,-0.0007874014407327806,0.020077186226623366,2024Q2,14960.0,111.0,country_BRA
7,-0.00016404803616146865,0.019404296035511772,2024Q3,14960.0,111.0,country_BRA
8,0.00684635982006113,0.020900549130064706,2024Q4,14960.0,111.0,country_BRA
9,0.035365642421561434,0.024127480819077746,2025Q1,14960.0,111.0,country_BRA
10,0.021031981539789347,0.02561641176231651,2025Q2,14960.0,111.0,country_BRA
11,0.004098136392334348,0.027878806399644476,2025Q3,14960.0,111.0,country_BRA
12,0.028167902206300437,0.028562202706168813,2025Q4,14960.0,111.0,country_BRA
13,0.025757285809162138,0.02859008758863374,2026Q1,14960.0,111.0,country_BRA
14,0.010996867683553891,0.030244058952031624,2026Q2,14960.0,111.0,country_BRA
-3,0.05048139024524471,0.03256020480992688,2022Q1,8892.0,101.0,country_COL
-2,0.045411125620046705,0.029422531432607195,2022Q2,8892.0,101.0,country_COL
-1,-0.002200789858579806,0.024734248443041215,2022Q3,8892.0,101.0,country_COL
0,0.0,0.0,2022Q4,,,country_COL
1,-0.019939420432052664,0.036265757433234354,2023Q1,8892.0,101.0,country_COL
2,0.024080539767174003,0.03705128042179985,2023Q2,8892.0,101.0,country_COL
3,0.007387318323607843,0.03626015642260951,2023Q3,8892.0,101.0,country_COL
4,0.012996103827021889,0.03435729392492182,2023Q4,8892.0,101.0,country_COL
5,-0.008218789459228016,0.03624135865591535,2024Q1,8892.0,101.0,country_COL
6,0.01614924655329406,0.04533871541753579,2024Q2,8892.0,101.0,country_COL
7,-0.002605431075926304,0.04412511658700768,2024Q3,8892.0,101.0,country_COL
8,-0.0010650589287627358,0.037924114736952945,2024Q4,8892.0,101.0,country_COL
9,-0.02332590380144435,0.03326980232633426,2025Q1,8892.0,101.0,country_COL
10,0.007272074167055831,0.04683706276409249,2025Q2,8892.0,101.0,country_COL
11,-0.020102462613735803,0.05728510258928692,2025Q3,8892.0,101.0,country_COL
12,-0.0407356325543517,0.04255387780422982,2025Q4,8892.0,101.0,country_COL
13,-0.0063114744995628295,0.045562471147842766,2026Q1,8892.0,101.0,country_COL
14,-0.015138927202828356,0.043851928541262485,2026Q2,8892.0,101.0,country_COL
-5,0.1336489340266209,0.025569967832089067,2021Q3,5415.0,82.0,country_ECU
-4,0.07606166861160948,0.026673429829500682,2021Q4,5415.0,82.0,country_ECU
-3,0.035136364909811424,0.02877243554309608,2022Q1,5415.0,82.0,country_ECU
-2,0.07126468380218874,0.03223390239249501,2022Q2,5415.0,82.0,country_ECU
-1,0.08302130684284222,0.02910171648889154,2022Q3,5415.0,82.0,country_ECU
0,0.0,0.0,2022Q4,,,country_ECU
1,-0.026148046987706605,0.022728730231589854,2023Q1,5415.0,82.0,country_ECU
2,0.005313134527166835,0.03266996652363201,2023Q2,5415.0,82.0,country_ECU
3,-0.013832965139321446,0.03250477485137561,2023Q3,5415.0,82.0,country_ECU
4,-0.045201140334096515,0.025513139300666038,2023Q4,5415.0,82.0,country_ECU
5,-0.04597793847467109,0.0392247816716277,2024Q1,5415.0,82.0,country_ECU
6,-0.0385362366706595,0.03836142565764165,2024Q2,5415.0,82.0,country_ECU
7,-0.08152848343254883,0.03368859107474393,2024Q3,5415.0,82.0,country_ECU
8,-0.09062931751292502,0.03375166066605981,2024Q4,5415.0,82.0,country_ECU
9,-0.04007529263464667,0.0591583589412907,2025Q1,5415.0,82.0,country_ECU
10,-0.04135583818152969,0.05083102618071776,2025Q2,5415.0,82.0,country_ECU
11,-0.06246573132327679,0.04116902944063358,2025Q3,5415.0,82.0,country_ECU
12,-0.09975609765080926,0.0490361093784851,2025Q4,5415.0,82.0,country_ECU
13,-0.021207218257927152,0.035113060286843106,2026Q1,5415.0,82.0,country_ECU
-7,-0.08956634530725116,0.1373850230836341,2021Q1,900.0,25.0,country_GEO
-6,0.058002986357226484,0.15286035851427326,2021Q2,900.0,25.0,country_GEO
-5,0.11103508416690457,0.16580630328715865,2021Q3,900.0,25.0,country_GEO
-4,-0.09643762929263369,0.08637648573094216,2021Q4,900.0,25.0,country_GEO
-3,-0.1631983641703171,0.13507683125801073,2022Q1,900.0,25.0,country_GEO
-2,-0.15978168046387925,0.09616064486678862,2022Q2,900.0,25.0,country_GEO
-1,0.03981057054869862,0.10330031748235512,2022Q3,900.0,25.0,country_GEO
0,0.0,0.0,2022Q4,,,country_GEO
1,0.005045944749536388,0.053874907857567496,2023Q1,900.0,25.0,country_GEO
2,-0.022477791846882547,0.0640306739446693,2023Q2,900.0,25.0,country_GEO
3,0.0023422238906510573,0.05431474385367061,2023Q3,900.0,25.0,country_GEO
4,0.00783094113398887,0.058201406346039986,2023Q4,900.0,25.0,country_GEO
5,0.19237331526268497,0.036215362863040904,2024Q1,900.0,25.0,country_GEO
6,0.09718618613159427,0.045744594136125076,2024Q2,900.0,25.0,country_GEO
7,0.06801465443392934,0.08895597390302039,2024Q3,900.0,25.0,country_GEO
8,0.07188073627411995,0.07254671696276926,2024Q4,900.0,25.0,country_GEO
9,0.05474471628639093,0.0720323711178285,2025Q1,900.0,25.0,country_GEO
10,-0.038333337789894034,0.05350159829961869,2025Q2,900.0,25.0,country_GEO
11,-0.019574513842421003,0.11250321317720301,2025Q3,900.0,25.0,country_GEO
12,0.15777256055754302,0.0846853905452354,2025Q4,900.0,25.0,country_GEO
-7,0.013020854799062597,0.030010853729433493,2021Q1,7084.0,39.0,country_MEX
-6,0.024258507657234012,0.029630968525765522,2021Q2,7084.0,39.0,country_MEX
-5,0.016432068439553034,0.02061649719153198,2021Q3,7084.0,39.0,country_MEX
-4,0.002224442021727068,0.01755302863183037,2021Q4,7084.0,39.0,country_MEX
-3,0.007205447847555807,0.014232912183314564,2022Q1,7084.0,39.0,country_MEX
-2,0.009381136786583985,0.013125091801446118,2022Q2,7084.0,39.0,country_MEX
-1,0.01733633142130455,0.0115291994710445,2022Q3,7084.0,39.0,country_MEX
0,0.0,0.0,2022Q4,,,country_MEX
1,-0.0009169141238291916,0.012880331369979774,2023Q1,7084.0,39.0,country_MEX
2,0.01277829109136872,0.011143010758275233,2023Q2,7084.0,39.0,country_MEX
3,0.003883340505916902,0.012649698631126437,2023Q3,7084.0,39.0,country_MEX
4,0.021706675269371773,0.01503235363721886,2023Q4,7084.0,39.0,country_MEX
5,0.03104460022182084,0.017862407756950235,2024Q1,7084.0,39.0,country_MEX
6,0.03255256224535133,0.02010843902284147,2024Q2,7084.0,39.0,country_MEX
7,0.01244446356520427,0.018780388637259452,2024Q3,7084.0,39.0,country_MEX
8,0.03250231704498469,0.02493525095782648,2024Q4,7084.0,39.0,country_MEX
9,0.046312285813939744,0.024586091659198367,2025Q1,7084.0,39.0,country_MEX
10,0.04002299992806703,0.02382590218261067,2025Q2,7084.0,39.0,country_MEX
11,0.04346388618561969,0.025558575328304838,2025Q3,7084.0,39.0,country_MEX
12,0.047907274875317624,0.03159815073439056,2025Q4,7084.0,39.0,country_MEX
13,0.05053974717260988,0.033995245785678044,2026Q1,7084.0,39.0,country_MEX
14,0.030510892128569556,0.03316213454062812,2026Q2,7084.0,39.0,country_MEX
-3,-0.023496527465918824,0.04042689252964515,2022Q1,4860.0,69.0,country_PER
-2,-0.07930213596507922,0.03827538901659175,2022Q2,4860.0,69.0,country_PER
-1,-0.05721993089310802,0.04747909402134113,2022Q3,4860.0,69.0,country_PER
0,0.0,0.0,2022Q4,,,country_PER
1,0.0072259532879220805,0.04817203771938223,2023Q1,4860.0,69.0,country_PER
2,0.029708085964692314,0.0420054891021756,2023Q2,4860.0,69.0,country_PER
3,0.017580826249647637,0.0645622166150026,2023Q3,4860.0,69.0,country_PER
4,-0.005887574032774906,0.07136474021223134,2023Q4,4860.0,69.0,country_PER
5,0.008551938788127105,0.07080308902072062,2024Q1,4860.0,69.0,country_PER
6,-0.006738049346595004,0.04494624977254469,2024Q2,4860.0,69.0,country_PER
7,0.02972975518337576,0.0610371506902506,2024Q3,4860.0,69.0,country_PER
8,-0.0009089931195426481,0.049795144243382626,2024Q4,4860.0,69.0,country_PER
9,-0.016265730854364953,0.06981860643638435,2025Q1,4860.0,69.0,country_PER
10,-0.021124143539794173,0.051076427813111475,2025Q2,4860.0,69.0,country_PER
11,0.10044513937539729,0.04805761853685958,2025Q3,4860.0,69.0,country_PER
12,0.09427985069994804,0.04608860192167781,2025Q4,4860.0,69.0,country_PER
13,0.008017943315709207,0.03646256023215108,2026Q1,4860.0,69.0,country_PER
14,0.07501768274336686,0.07447652248242775,2026Q2,4860.0,69.0,country_PER
-7,-0.01077794977056628,0.15033998171631502,2021Q1,5510.0,40.0,country_PHL
-6,0.0025482330668414876,0.14060364687738897,2021Q2,5510.0,40.0,country_PHL
-5,0.0035329415209571224,0.15820765683013518,2021Q3,5510.0,40.0,country_PHL
-4,0.014594583285865763,0.15005866724350933,2021Q4,5510.0,40.0,country_PHL
-3,0.057316588917122144,0.04703480287726134,2022Q1,5510.0,40.0,country_PHL
-2,-0.0005183869052068218,0.12431743585333349,2022Q2,5510.0,40.0,country_PHL
-1,0.030304966816483828,0.06457454866367132,2022Q3,5510.0,40.0,country_PHL
0,0.0,0.0,2022Q4,,,country_PHL
1,0.022708426079182102,0.026033717437224782,2023Q1,5510.0,40.0,country_PHL
2,0.03463255288476845,0.03539350922609713,2023Q2,5510.0,40.0,country_PHL
3,0.0362418404103752,0.054205195530523276,2023Q3,5510.0,40.0,country_PHL
4,0.05727872102595012,0.020889211452692444,2023Q4,5510.0,40.0,country_PHL
5,0.044309275763260506,0.03602254633597878,2024Q1,5510.0,40.0,country_PHL
6,0.06824693215601593,0.03323320756731801,2024Q2,5510.0,40.0,country_PHL
7,0.08453342105771994,0.034953449641584824,2024Q3,5510.0,40.0,country_PHL
8,0.08155575897082894,0.030796424571703052,2024Q4,5510.0,40.0,country_PHL
9,0.06345618318073197,0.029679973652938545,2025Q1,5510.0,40.0,country_PHL
10,0.0477976694150099,0.02607306148329307,2025Q2,5510.0,40.0,country_PHL
12,0.06984918169089246,0.03916331401093474,2025Q4,5510.0,40.0,country_PHL
-3,-0.11473678759457617,0.05113893704489405,2022Q1,1836.0,46.0,country_ZAF
-2,-0.06226747070627864,0.07485451624586502,2022Q2,1836.0,46.0,country_ZAF
-1,-0.007860709101608049,0.03866183474440425,2022Q3,1836.0,46.0,country_ZAF
0,0.0,0.0,2022Q4,,,country_ZAF
1,0.038054097108208056,0.044954962128154696,2023Q1,1836.0,46.0,country_ZAF
2,-0.04770049219822906,0.062486634515001235,2023Q2,1836.0,46.0,country_ZAF
3,0.029033026758121687,0.06752369927499385,2023Q3,1836.0,46.0,country_ZAF
4,0.010924156290984031,0.03990797900843185,2023Q4,1836.0,46.0,country_ZAF
5,0.03473625472933259,0.05797682409971508,2024Q1,1836.0,46.0,country_ZAF
6,0.06556082567411435,0.06413098185465985,2024Q2,1836.0,46.0,country_ZAF
7,-0.06213039030528674,0.08813248766298303,2024Q3,1836.0,46.0,country_ZAF
8,-0.05066661276675094,0.10423308685740196,2024Q4,1836.0,46.0,country_ZAF
9,-0.0021253437603266393,0.0845558916289433,2025Q1,1836.0,46.0,country_ZAF
10,-0.007311356048085419,0.07968653371037136,2025Q2,1836.0,46.0,country_ZAF
11,-0.013439245361658088,0.10982624537994562,2025Q3,1836.0,46.0,country_ZAF
12,-0.022301816026281323,0.08693889989285734,2025Q4,1836.0,46.0,country_ZAF
13,-0.05738766079851037,0.08078086225804111,2026Q1,1836.0,46.0,country_ZAF
14,-0.04314994182615536,0.07638343273128938,2026Q2,1836.0,46.0,country_ZAF
