k,coef,se,period,n_cells,n_clusters,subset
11,0.28873845704550993,0.1469300596588234,2025Q3,2244.0,31.0,country_ARG
12,0.00455029618505548,0.1722071483687103,2025Q4,2244.0,31.0,country_ARG
13,0.1035237396063503,0.1727029238661403,2026Q1,2244.0,31.0,country_ARG
-3,-0.03605249257763854,0.043676843534244385,2022Q1,12240.0,111.0,country_BRA
-2,-0.0650531060506442,0.03074857695973049,2022Q2,12240.0,111.0,country_BRA
-1,-0.02839765331075561,0.02730401325166232,2022Q3,12240.0,111.0,country_BRA
0,0.0,0.0,2022Q4,,,country_BRA
1,0.05763195856424658,0.033737072229951835,2023Q1,12240.0,111.0,country_BRA
2,0.018911360304041287,0.04207638557537091,2023Q2,12240.0,111.0,country_BRA
3,0.05126371204258695,0.0415860034034509,2023Q3,12240.0,111.0,country_BRA
4,0.08692101673012072,0.04997622064441619,2023Q4,12240.0,111.0,country_BRA
5,0.12110657951267159,0.05780587485804488,2024Q1,12240.0,111.0,country_BRA
6,0.0850605859172263,0.053365563752112904,2024Q2,12240.0,111.0,country_BRA
7,0.08735606457555072,0.05669443211394526,2024Q3,12240.0,111.0,country_BRA
8,0.11151578306775566,0.06252847697198934,2024Q4,12240.0,111.0,country_BRA
9,0.22520736068324013,0.06773577155087449,2025Q1,12240.0,111.0,country_BRA
10,0.2175739566252403,0.06918046594544816,2025Q2,12240.0,111.0,country_BRA
11,0.17965902142322313,0.07338359423821073,2025Q3,12240.0,111.0,country_BRA
12,0.24998463849110217,0.0802896098022957,2025Q4,12240.0,111.0,country_BRA
13,0.25066217936232416,0.08634954716420742,2026Q1,12240.0,111.0,country_BRA
14,0.2097245587114534,0.09070161600777162,2026Q2,12240.0,111.0,country_BRA
-3,-0.007487622417405975,0.11269975814519058,2022Q1,8892.0,101.0,country_COL
-2,0.08354735002828034,0.1080452451552901,2022Q2,8892.0,101.0,country_COL
-1,0.004593138944104389,0.08507087921315765,2022Q3,8892.0,101.0,country_COL
0,0.0,0.0,2022Q4,,,country_COL
1,-0.13067062800122445,0.13447565917920024,2023Q1,8892.0,101.0,country_COL
2,-0.0009539282655619172,0.12636703171904862,2023Q2,8892.0,101.0,country_COL
3,0.0360968291973409,0.11918269259893972,2023Q3,8892.0,101.0,country_COL
4,0.05951577794101841,0.10483413208142872,2023Q4,8892.0,101.0,country_COL
5,-0.030948008673104606,0.13792157457063856,2024Q1,8892.0,101.0,country_COL
6,0.033926620557930116,0.1578387227241257,2024Q2,8892.0,101.0,country_COL
7,0.07377192426960927,0.16010899026689188,2024Q3,8892.0,101.0,country_COL
8,0.027068420566025955,0.1341245004904897,2024Q4,8892.0,101.0,country_COL
9,-0.1276727971162195,0.13291028399607713,2025Q1,8892.0,101.0,country_COL
10,0.031222153392386504,0.1531618185188453,2025Q2,8892.0,101.0,country_COL
11,0.016782571848209117,0.16041792260332152,2025Q3,8892.0,101.0,country_COL
12,-0.08424727989274516,0.12943329252605287,2025Q4,8892.0,101.0,country_COL
13,0.11358794128164242,0.12823080523569844,2026Q1,8892.0,101.0,country_COL
14,0.04566055154174261,0.14619661669282719,2026Q2,8892.0,101.0,country_COL
-3,0.1606960341351636,0.1510142412040674,2022Q1,4845.0,82.0,country_ECU
-2,0.21682605912279765,0.10198413619377569,2022Q2,4845.0,82.0,country_ECU
-1,0.228579608575287,0.12406391645611607,2022Q3,4845.0,82.0,country_ECU
0,0.0,0.0,2022Q4,,,country_ECU
1,-0.08955972969205381,0.10075082781512079,2023Q1,4845.0,82.0,country_ECU
2,0.022933233397731928,0.13445543073312818,2023Q2,4845.0,82.0,country_ECU
3,0.014982220206181743,0.1307904874103859,2023Q3,4845.0,82.0,country_ECU
4,-0.05971671220230498,0.1344545426197859,2023Q4,4845.0,82.0,country_ECU
5,-0.1991227281976698,0.1633270095755398,2024Q1,4845.0,82.0,country_ECU
6,-0.05324281163738881,0.12874276700150838,2024Q2,4845.0,82.0,country_ECU
7,-0.26993075792078036,0.14403376611212967,2024Q3,4845.0,82.0,country_ECU
8,-0.2522934453410498,0.13570149675913956,2024Q4,4845.0,82.0,country_ECU
9,-0.15122533006548028,0.18282737942466534,2025Q1,4845.0,82.0,country_ECU
10,-0.07218271057373596,0.14563307993452676,2025Q2,4845.0,82.0,country_ECU
11,-0.13370341427110335,0.17607028527327007,2025Q3,4845.0,82.0,country_ECU
12,-0.2533968347414068,0.15244632189513588,2025Q4,4845.0,82.0,country_ECU
13,0.011099195082135416,0.13465807111811753,2026Q1,4845.0,82.0,country_ECU
-3,0.0067488926890289435,0.056542135610416974,2022Q1,5796.0,39.0,country_MEX
-2,0.016519060831724136,0.04707349152092786,2022Q2,5796.0,39.0,country_MEX
-1,0.013008694181071851,0.05969409274072488,2022Q3,5796.0,39.0,country_MEX
0,0.0,0.0,2022Q4,,,country_MEX
1,0.01463766844388526,0.05259889130311264,2023Q1,5796.0,39.0,country_MEX
2,0.06082238627261794,0.04772489660161044,2023Q2,5796.0,39.0,country_MEX
3,0.03243452729983134,0.04953987522856733,2023Q3,5796.0,39.0,country_MEX
4,0.08216382446656517,0.05277494209130754,2023Q4,5796.0,39.0,country_MEX
5,0.17057627050103266,0.05560658070319836,2024Q1,5796.0,39.0,country_MEX
6,0.17237678882068552,0.07972306748440058,2024Q2,5796.0,39.0,country_MEX
7,0.1183650816975265,0.05873785132535119,2024Q3,5796.0,39.0,country_MEX
8,0.19509380884861496,0.08387052018390358,2024Q4,5796.0,39.0,country_MEX
9,0.22669235300762058,0.08782049640106052,2025Q1,5796.0,39.0,country_MEX
10,0.23896961082395551,0.08639323839449069,2025Q2,5796.0,39.0,country_MEX
11,0.19372926737732896,0.09775998721970679,2025Q3,5796.0,39.0,country_MEX
12,0.23084927975517106,0.11824960555838766,2025Q4,5796.0,39.0,country_MEX
13,0.22773413919672095,0.12503180572383762,2026Q1,5796.0,39.0,country_MEX
14,0.15221872884104745,0.1313619873038277,2026Q2,5796.0,39.0,country_MEX
-3,-0.08898814934891086,0.10810701414358329,2022Q1,4860.0,69.0,country_PER
-2,-0.15736114200889462,0.1176561402763827,2022Q2,4860.0,69.0,country_PER
-1,-0.1270286662769091,0.13330039878893457,2022Q3,4860.0,69.0,country_PER
0,0.0,0.0,2022Q4,,,country_PER
1,0.08083328442427683,0.13586365781766913,2023Q1,4860.0,69.0,country_PER
2,0.1938763534847415,0.12824115077485004,2023Q2,4860.0,69.0,country_PER
3,0.25566081099727456,0.20619699747904333,2023Q3,4860.0,69.0,country_PER
4,0.3369303082388923,0.29507624325104664,2023Q4,4860.0,69.0,country_PER
5,0.15163591536148033,0.22237560309306445,2024Q1,4860.0,69.0,country_PER
6,0.21945916771870977,0.17928777098534301,2024Q2,4860.0,69.0,country_PER
7,0.3518902290566009,0.22377398394167325,2024Q3,4860.0,69.0,country_PER
8,0.2157397817281762,0.19697198712462416,2024Q4,4860.0,69.0,country_PER
9,0.07387807745435812,0.2092720938512886,2025Q1,4860.0,69.0,country_PER
10,0.18193082862907864,0.17235506962909394,2025Q2,4860.0,69.0,country_PER
11,0.462645147445641,0.1548411886082198,2025Q3,4860.0,69.0,country_PER
12,0.5213790579209593,0.15083605424703117,2025Q4,4860.0,69.0,country_PER
13,0.18886557238246035,0.13403772487495827,2026Q1,4860.0,69.0,country_PER
14,0.5231284638083339,0.18848837632552015,2026Q2,4860.0,69.0,country_PER
